cue,target,cosine,fake_cue,fake_target
nahi,behar,0.581219441,naai,jehar
nahi,nahitaez,0.518351859,_ahi,nahitaxz
nahi,nahita,0.486425613,nihi,fahita
nahi,nahiko,0.485151394,éahi,nahikl
nahi,nahigabe,0.476082865,nahy,nahigabo
behar,beha,0.647893701,behaf,beaa
behar,nahi,0.581219441,lehar,nzhi
behar,ezbehar,0.535197843,behar,ezbehar
behar,beharrez,0.527262293,bchar,beharret
behar,beharreko,0.522427501,behaz,reharreko
nire,nere,0.526911806,bire,nfre
nire,grégoire,0.505287252,nlre,grégoirb
nire,hire,0.497286828,wire,hine
nire,niregan,0.484552741,nice,niregnn
nire,nirea,0.482601132,mire,nzrea
esan,esanahi,0.517883781,bsan,eswnahi
esan,esamesa,0.484535715,eskn,ezamesa
esan,dja,0.446358077,ésan,djl
esan,esazu,0.4334631,bsan,ecazu
esan,esateko,0.4324569,enan,etateko
nuen,genuen,0.608368025,nsen,genued
nuen,zenuen,0.601762411,nqen,menuen
nuen,nuela,0.536179898,nugn,nuema
nuen,nuenik,0.535668511,npen,duenik
nuen,nuenez,0.531195739,nzen,nueneh
bai,bapo,0.608359038,bsi,tapo
bai,bay,0.54949549,baq,eay
bai,bacon,0.509705331,bei,ñacon
bai,bayo,0.50235535,ban,baho
bai,barb,0.50191561,xai,bare
uste,ustel,0.477776295,usbe,ustet
uste,ustekabe,0.46039274,mste,ustekpbe
uste,ustezko,0.437194543,uspe,usteyko
uste,suposa,0.416071161,uute,suposk
uste,buruhauste,0.396358818,usto,buruuauste
joan,noan,0.478212311,joun,noaj
joan,joateko,0.474666775,jzan,jotteko
joan,doan,0.431280772,joon,doaa
joan,zoazte,0.396145792,ooan,zoczte
joan,psikiatra,0.380907479,joon,puikiatra
ikusi,ikusgai,0.589840859,ikumi,ikusnai
ikusi,ikusezin,0.549375688,ikubi,ikushzin
ikusi,ikuskatu,0.5350656,ikuwi,ikurkatu
ikusi,ikusmen,0.529667358,ieusi,bkusmen
ikusi,ikuste,0.528720634,ipusi,skuste
hitz,hitzegingo,0.709362482,hiuz,sitzegingo
hitz,hitzartu,0.547797696,kitz,hitzlrtu
hitz,hitzeman,0.54014421,hitz,hitzembn
hitz,hitzarmen,0.533152216,hitf,hirzarmen
hitz,hitzordu,0.50808306,hitz,hitzordl
dizut,dizudan,0.595837345,dizdt,dszudan
dizut,dizudanik,0.585432983,dizul,dizndanik
dizut,dizutena,0.553471813,dizuk,dszutena
dizut,dizudalako,0.550631757,dicut,dizudalaky
dizut,dizudanean,0.54612414,bizut,dizudanean
ezta,eztul,0.409894429,mzta,ezlul
ezta,eztanda,0.378599576,kzta,uztanda
ezta,ezti,0.377553529,zzta,esti
ezta,cedric,0.348999777,eztu,cewric
ezta,slappy,0.339310854,eztw,slpppy
eman,emankor,0.589973262,rman,emankod
eman,freeman,0.58123587,eran,oreeman
eman,emate,0.576412329,nman,ematf
eman,email,0.521857522,èman,emnil
eman,coleman,0.494847337,euan,cokeman
egon,egoteko,0.487035717,epon,egoteyo
egon,egongela,0.471026661,egkn,egondela
egon,egonkor,0.443433734,egin,egvnkor
egon,egonaldi,0.419978664,égon,egonaddi
egon,egosi,0.416349354,egoe,egosc
ezin,ezinik,0.578196324,gzin,ezbnik
ezin,ezinezko,0.533099284,ezio,ezigezko
ezin,jasanezin,0.429209976,eziy,jaslnezin
ezin,ikusezin,0.402991517,eoin,ikusezcn
ezin,muzin,0.399542165,ezen,muzix
orain,oraingo,0.619483642,orarn,ozaingo
orain,oraintsu,0.608295166,ornin,wraintsu
orain,oraingoz,0.605822871,omain,orabngoz
orain,oraintxe,0.593688029,oraiw,obaintxe
orain,oraindikan,0.499754172,orxin,oraindykan
ezer,ezeri,0.605023919,ezeb,eteri
ezer,ezerri,0.539772215,eher,ezerli
ezer,deus,0.509383112,ezkr,djus
ezer,ezertan,0.473487166,ewer,rzertan
ezer,inolaz,0.401829007,rzer,mnolaz
oso,osoki,0.486155027,obo,osvki
oso,mafioso,0.417157006,oco,mawioso
oso,deseroso,0.409620247,wso,deserosn
oso,uso,0.386217098,osb,uho
oso,juuso,0.377669291,oso,jsuso
hil,hilkor,0.612415523,lil,oilkor
hil,hilotz,0.591621016,hit,hilotx
hil,hilik,0.570243568,hio,hicik
hil,hile,0.551103659,hiy,uile
hil,hilda,0.539863408,zil,hidda
gehiago,gutxiago,0.566831828,geriago,gutxiato
gehiago,gehio,0.515651757,vehiago,gehno
gehiago,zhivago,0.497722819,gefiago,bhivago
gehiago,geroxeago,0.472616,gehkago,geroxezgo
gehiago,gertuago,0.470584449,gehiaio,gfrtuago
nago,nagoen,0.603192101,wago,ndgoen
nago,nagoenik,0.550194091,naso,nwgoenik
nago,nagoelako,0.535789423,nagb,nagoelaio
nago,nagoenez,0.527197361,nano,nagoinez
nago,zhivago,0.513223603,nggo,zgivago
bakarrik,bakar,0.601592862,bakarrin,bagar
bakarrik,bakarraz,0.598861542,bukarrik,bakkrraz
bakarrik,bakarka,0.594396421,bakfrrik,badarka
bakarrik,bakartu,0.529840309,bakarriw,eakartu
bakarrik,bakarti,0.528199659,bakarrok,bakartj
gabe,gabeko,0.62492474,gabc,uabeko
gabe,horzgabe,0.556658683,gkbe,hérzgabe
gabe,gabezia,0.54632255,gabe,gabnzia
gabe,babesgabe,0.502046485,ghbe,babesgmbe
gabe,nahigabe,0.479857898,gabk,nahngabe
utzi,jetzi,0.449739332,utzg,jetki
utzi,uzte,0.441175556,uhzi,uste
utzi,utziezu,0.436602627,utza,utzieze
utzi,utzizazu,0.42124712,rtzi,utyizazu
utzi,utziozu,0.420326999,uxzi,ntziozu
nintzen,nintzenez,0.761695079,eintzen,nxntzenez
nintzen,nintzenik,0.747459769,nintzec,ninmzenik
nintzen,ninteke,0.532203312,nibtzen,nirteke
nintzen,nintekeen,0.493896646,nintpen,nigtekeen
nintzen,nintzatekeen,0.485270311,ninazen,nintzateneen
dena,zena,0.462647107,dega,zenp
dena,viena,0.458096194,iena,vienk
dena,adrenalina,0.442218546,yena,adrvnalina
dena,ordena,0.431231519,wena,trdena
dena,direna,0.430131267,denw,dorena
zenuen,nuen,0.601762411,zenusn,ngen
zenuen,genuen,0.572745566,zehuen,genuin
zenuen,zenuelako,0.572078862,zenuun,zenuelakp
zenuen,zenion,0.528820105,zenudn,zeniok
zenuen,zenidan,0.526560799,zpnuen,zemidan
zerbait,zerbaitez,0.674305601,zrrbait,zxrbaitez
zerbait,zeoze,0.547876116,zorbait,zegze
zerbait,zerbaitegatik,0.545872865,zerbrit,zerbaitegatik
zerbait,norbait,0.513862792,zereait,norbait
zerbait,sharkbait,0.482468309,zeybait,sharktait
etorri,ongietorri,0.682168715,etorrn,ongietorrn
etorri,etorrera,0.601269468,eborri,ptorrera
etorri,jatorri,0.529891814,ejorri,jatorji
etorri,korri,0.472518672,etofri,yorri
etorri,nator,0.461482602,etorii,nator
ondo,ondoeza,0.60837654,otdo,ongoeza
ondo,ondoezik,0.575565923,ondl,ondoezik
ondo,hondo,0.554216804,gndo,tondo
ondo,ongi,0.514153049,endo,ongk
ondo,ondora,0.510386751,lndo,ondorj
hartu,hartz,0.626362474,haxtu,hartg
hartu,hartza,0.572861038,harau,htrtza
hartu,ohartu,0.551557572,hbrtu,ohnrtu
hartu,behartu,0.511192336,hortu,behartw
hartu,uztartu,0.459512189,harpu,uztlrtu
inoiz,sekula,0.491723914,ieoiz,sekuua
inoiz,inon,0.473776382,inoif,inzn
inoiz,noizbait,0.425323523,inozz,éoizbait
inoiz,inongo,0.422123318,itoiz,inongd
inoiz,inolaz,0.420019193,inoix,inolak
duen,duena,0.556843443,dudn,dmena
duen,duelu,0.514694788,dueu,iuelu
duen,duenik,0.47006779,duer,dueaik
duen,nauen,0.458707947,duwn,nahen
duen,dituen,0.449690268,duin,ditukn
arte,marte,0.595645967,artt,marto
arte,tarte,0.541277859,arne,tartk
arte,uharte,0.528865614,artd,uharfe
arte,artelan,0.498354404,awte,artelag
arte,parte,0.474628138,arce,paate
gauza,ezgauza,0.707931095,gauzi,yzgauza
gauza,gauzatu,0.603724782,gaiza,ghuzatu
gauza,gauzkazu,0.377512065,gauzd,gmuzkazu
gauza,gamelu,0.357634526,gahza,gametu
gauza,zerbeza,0.349219391,gapza,zerleza
gero,geroz,0.713339391,gcro,ieroz
gero,gerora,0.588931379,xero,gtrora
gero,piero,0.496298036,guro,pievo
gero,ero,0.475767333,aero,vro
gero,geroztik,0.474685582,dero,zeroztik
bizi,bizitu,0.696560117,bizy,bizitn
bizi,bizileku,0.600311528,bizk,bszileku
bizi,biziraun,0.599992102,bszi,bioiraun
bizi,biziki,0.598338435,zizi,bizikv
bizi,bizipen,0.592240152,bzzi,bizipen
gizon,gizonezko,0.610509774,giion,gizsnezko
gizon,gizajo,0.470293052,giñon,cizajo
gizon,arizona,0.460044435,gison,drizona
gizon,gizotso,0.457524018,gigon,zizotso
gizon,gizatxar,0.421721619,gigon,gizttxar
lan,klan,0.546471426,lae,kzan
lan,lanabes,0.512644454,len,lazabes
lan,landu,0.496146576,jan,vandu
lan,lankide,0.45476439,yan,lynkide
lan,lantegi,0.445782131,lin,lanfegi
beti,betiere,0.508809494,seti,bemiere
beti,betiko,0.465388276,qeti,betyko
beti,beta,0.423686459,bzti,beha
beti,betidanik,0.385673259,deti,betqdanik
beti,ezti,0.350383121,betw,eztp
egiteko,egiteke,0.600720925,egitekm,egikeke
egiteko,egitear,0.583904934,zgiteko,egitear
egiteko,mozteko,0.502549691,vgiteko,mozteko
egiteko,egoteko,0.461561644,egikeko,egxteko
egiteko,jateko,0.460276871,egitekj,rateko
zegoen,bazegoela,0.546743748,zegoen,bazegoelq
zegoen,nengoen,0.473633413,zbgoen,nenghen
zegoen,zeunden,0.472854062,zegben,zeundes
zegoen,zeuden,0.448641019,zegoed,zeuben
zegoen,zeukaat,0.441851752,zegopn,zeukayt
dit,didan,0.485759754,yit,didaz
dit,zidan,0.462104394,dic,ziean
dit,lidake,0.458120599,dot,lkdake
dit,didanik,0.455899001,mit,didannk
dit,didanean,0.451785475,pit,didanedn
sartu,sardexka,0.536031641,sartg,_ardexka
sartu,ausartu,0.527496852,sarlu,ausavtu
sartu,sare,0.51571613,sfrtu,sarm
sartu,saritu,0.456169916,sariu,sauitu
sartu,uztartu,0.425011959,sartq,uztertu
berriz,berriro,0.774045856,berrnz,berrirv
berriz,berrira,0.65190205,derriz,aerrira
berriz,berriki,0.627392035,berrzz,borriki
berriz,berritu,0.552838831,berrie,berbitu
berriz,berri,0.54223138,berwiz,berrm
aurkitu,aurki,0.733389879,aurkiau,furki
aurkitu,topatu,0.485887982,aurkitz,topaku
aurkitu,aurkikuntza,0.469578652,aurkltu,aurlikuntza
aurkitu,turkiar,0.435148933,aurkxtu,turkiir
aurkitu,zaharkitu,0.420748162,iurkitu,zaharkstu
genuen,genuenik,0.716804123,geduen,genaenik
genuen,nuen,0.608368025,oenuen,tuen
genuen,zenuen,0.572745566,gehuen,zenuey
genuen,genituen,0.488254018,genuen,genituen
genuen,geneukan,0.475670242,ginuen,geneuvan
jakin,jakinmina,0.721553592,jekin,jakinvina
jakin,jaki,0.670870145,jafin,jaji
jakin,jakintsu,0.620148759,eakin,jaiintsu
jakin,ezjakin,0.584937002,jokin,ezjapin
jakin,jakinduria,0.555641503,jaken,jakindoria
aita,aitatxo,0.566317499,aita,aitktxo
aita,aitatxori,0.552410158,zita,aitftxori
aita,aitaren,0.549145021,aira,aitalen
aita,rita,0.527413273,rita,gita
aita,aitaginarreba,0.522866035,aiaa,aitaeinarreba
ongi,ondo,0.514153049,onti,ondj
ongi,ongizate,0.427179248,yngi,ongizrte
ongi,primeran,0.387513968,onge,primeron
ongi,ederki,0.362305212,okgi,ederbi
ongi,ongintza,0.353589495,bngi,ungintza
entzun,entzule,0.693722676,yntzun,enmzule
entzun,entzunaldi,0.676725083,entzua,entzunaléi
entzun,entzudazu,0.664899815,entzln,entzudwzu
entzun,entzumen,0.636698275,enhzun,entzemen
entzun,zentzuz,0.467003436,entzuy,zdntzuz
orduan,orduantxe,0.714370275,ovduan,ormuantxe
orduan,duan,0.510502323,ordtan,duat
orduan,juuso,0.409766314,ordkan,fuuso
orduan,apu,0.396141538,orauan,aph
orduan,isildur,0.389666351,ordyan,iseldur
diozu,badiozu,0.728178117,iiozu,bafiozu
diozu,diozue,0.70921027,diozm,diouue
diozu,diozun,0.708663441,diozu,liozun
diozu,eziozu,0.68153751,xiozu,ekiozu
diozu,diozunez,0.670797444,diozs,diosunez
duzun,duzuna,0.65187234,duzuq,duzuba
duzun,nauzun,0.618818188,duxun,nauzsn
duzun,duzunez,0.599216124,dazun,huzunez
duzun,dituzun,0.565575633,juzun,dituhun
duzun,duzunik,0.557238391,duzpn,duzunik
atera,aterata,0.759962431,ateua,ateratm
atera,aterpe,0.633013837,auera,aterve
atera,aterki,0.624993845,apera,averki
atera,atertu,0.592825528,vtera,afertu
atera,atwater,0.524980463,ajera,atiater
hasi,hasiera,0.535278973,hgsi,hasieta
hasi,hasiberri,0.506083524,hani,masiberri
hasi,sasi,0.430621652,haei,sksi
hasi,nahasi,0.422429286,vasi,sahasi
hasi,haserretu,0.379122748,wasi,haserrewu
nuke,nukeen,0.611110973,nupe,ngkeen
nuke,lizuke,0.569458857,ntke,uizuke
nuke,zenukete,0.541776346,nukn,zenrkete
nuke,nukeela,0.519380133,npke,nukeelg
nuke,zenukeela,0.519115394,nlke,ienukeela
neska,neskame,0.785823488,nmska,neskamp
neska,neskato,0.749334047,beska,neskajo
neska,neskatxo,0.743965761,neskt,keskatxo
neska,neskatxa,0.730181465,noska,neskdtxa
neska,neskatila,0.682561288,neska,neskatpla
hain,hai,0.645742623,haik,cai
hain,dohain,0.521577692,pain,dohaip
hain,hainbat,0.491988079,haiz,harnbat
hain,ain,0.466464917,iain,oin
hain,alain,0.453524751,haun,alaon
jarri,jarriozu,0.674376258,jzrri,jirriozu
jarri,jazarri,0.594367364,jerri,jacarri
jarri,ezarri,0.524275131,jzrri,ezanri
jarri,ipini,0.483173432,harri,iponi
jarri,jesarri,0.466386869,jarni,jesarmi
tira,jira,0.531475117,tirj,éira
tira,konforme,0.486860293,tirj,konfoome
tira,ederto,0.47576434,tiry,edertv
tira,bai,0.471422558,tipa,vai
tira,animo,0.468764148,tfra,animp
oraindik,oraindikan,0.872341682,oaaindik,orainzikan
oraindik,gaindiko,0.532411069,orainaik,gaindoko
oraindik,inondik,0.483712552,opaindik,inondip
oraindik,orain,0.481894868,rraindik,omain
oraindik,gaindi,0.424938512,oraindik,gaiedi
gaude,gaudenez,0.625007731,grude,gaudecez
gaude,gaudelako,0.623716616,gadde,gaudmlako
gaude,claude,0.536254832,gzude,clauke
gaude,zaudete,0.522086127,gaude,zjudete
gaude,zaudeten,0.475315353,yaude,zaudezen
alde,aldeko,0.598532382,ande,aqdeko
alde,artalde,0.59804849,alde,arbalde
alde,alderdi,0.552717758,atde,allerdi
alde,aldendu,0.550086132,aldi,aldeneu
alde,talde,0.542230843,alge,tolde
zidan,zidanez,0.67082989,zhdan,zfdanez
zidan,didan,0.586586012,zidak,drdan
zidan,zidaten,0.576162934,eidan,iidaten
zidan,zenidan,0.566219097,zidap,zenidyn
zidan,zigun,0.517512033,zidbn,yigun
dudan,duda,0.694414226,dudab,duta
dudan,dudana,0.683328649,dukan,tudana
dudan,dudanik,0.640127825,dudak,dudhnik
dudan,dudanez,0.635810921,dudln,dedanez
dudan,zaitudan,0.605357572,dudln,zaitudsn
ahal,ahala,0.619587332,chal,ahawa
ahal,ahalmen,0.575335769,nhal,ahalmkn
ahal,ahabi,0.562809079,ahal,ahabf
ahal,ahaltsu,0.558142906,bhal,ahaltsu
ahal,ahate,0.492197763,ahtl,uhate
lagun,lagunarte,0.708202608,lacun,lagunavte
lagun,laguntxo,0.701678607,lagrn,laguntmo
lagun,bizilagun,0.606496852,laguf,bizilamun
lagun,lagundu,0.560399917,lbgun,laguddu
lagun,neskalagun,0.554029472,lahun,neshalagun
egun,segun,0.66317702,ezun,sugun
egun,ostegun,0.625837771,hgun,ostegin
egun,herenegun,0.513543624,ezun,herenegin
egun,segundo,0.481619602,égun,segunno
egun,egunero,0.467309966,sgun,eguneio
ama,amama,0.831299532,aml,amamz
ama,amatxori,0.563164282,aea,axatxori
ama,amaren,0.55654744,wma,amwren
ama,amaginarreba,0.540852605,vma,amauinarreba
ama,obama,0.533427648,wma,okama
eraman,tramankulu,0.575997818,eramtn,tramanyulu
eraman,eramazu,0.558938331,erawan,eramfzu
eraman,naramazu,0.522866143,eraman,naramaze
eraman,narama,0.522095649,eramdn,narara
eraman,drama,0.475961841,erammn,dramh
izatea,izateko,0.599893262,izarea,izkteko
izatea,ongizate,0.462215942,izatsa,kngizate
izatea,gizateria,0.426780761,izateq,gizaeeria
izatea,izandu,0.411946435,iyatea,iztndu
izatea,hipnotizatu,0.393434997,izaqea,hipnxtizatu
bila,bilatu,0.601566483,uila,bifatu
bila,biribila,0.568869962,bdla,biribila
bila,ukabila,0.555100795,biba,ukabixa
bila,lila,0.532329708,ùila,lill
bila,bilkura,0.500593782,biaa,bslkura
zinen,zineten,0.618006051,zrnen,zingten
zinen,zinema,0.525813983,zpnen,linema
zinen,ginen,0.516652659,zijen,pinen
zinen,zinelako,0.490770551,zpnen,zgnelako
zinen,bazinete,0.464275974,zinon,bazineth
deitu,deitura,0.699505461,dewtu,dwitura
deitu,beitu,0.660004704,deipu,bsitu
deitu,dei,0.640090314,deetu,dti
deitu,deitzeko,0.59067226,deite,deiyzeko
deitu,esleitu,0.545703479,jeitu,esleipu
berri,berriki,0.697946803,bmrri,berrtki
berri,berritu,0.652897202,aerri,bdrritu
berri,berriaz,0.651722653,verri,berfiaz
berri,eguberri,0.639331019,bervi,egubedri
berri,berriek,0.632542966,herri,bertiek
galdu,ugaldu,0.812749948,gzldu,ugalgu
galdu,argaldu,0.699979103,galde,argalds
galdu,emagaldu,0.607887595,ggldu,emagalku
galdu,apaldu,0.536508458,gahdu,apaldn
galdu,galdegin,0.517382541,gaydu,galdegbn
berriro,berriz,0.774045856,bemriro,berrih
berriro,berrira,0.700667471,berwiro,berriga
berriro,berriki,0.601026434,ierriro,beoriki
berriro,berriaz,0.524958154,bergiro,byrriaz
berriro,berri,0.517639117,bmrriro,berii
ote,arlote,0.476333986,vte,arlotu
ote,pote,0.447980579,otp,pate
ote,bote,0.40077221,oti,both
ote,auskalo,0.388047098,ode,ayskalo
ote,bibote,0.388033882,zte,bmbote
begira,begiraiezu,0.774658204,begirq,beeiraiezu
begira,begiraiozu,0.707776654,beyira,begirabozu
begira,begiratuiozu,0.700147096,begiwa,begiratpiozu
begira,begirale,0.518477024,segira,begiuale
begira,begiratu,0.45355017,begbra,begiwatu
itzuli,itzulpen,0.707948116,itzwli,itzuleen
itzuli,itzulera,0.692466516,itzugi,itzulema
itzuli,itzulinguruka,0.646251774,itzzli,itzulingurukt
itzuli,itzultzaile,0.559220202,iteuli,itzmltzaile
itzuli,haitzulo,0.47511784,itzcli,haitzupo
gaur,gaurko,0.642425272,gatr,uaurko
gaur,gaurkoz,0.582826379,gauw,gaurboz
gaur,gau,0.516420648,gaui,gxu
gaur,simaur,0.458731223,gaun,sihaur
gaur,gaurav,0.443902882,gaar,gaurap
gertatu,txertatu,0.761033843,geptatu,uxertatu
gertatu,suertatu,0.748257901,gertgtu,sueetatu
gertatu,gertaera,0.609936478,gertatu,geytaera
gertatu,gertakari,0.573767563,gertatz,gsrtakari
gertatu,gertakizun,0.57376151,gertvtu,gertakidun
ekarri,euskarri,0.585027683,ejarri,euskarrb
ekarri,ekarpen,0.544576761,ekvrri,ekarjen
ekarri,erakarri,0.50907578,wkarri,erakarro
ekarri,gogaikarri,0.472651269,ekarri,logaikarri
ekarri,jesarri,0.44045971,ukarri,zesarri
maite,maitea,0.661805477,raite,maptea
maite,maitatu,0.606820373,maitr,jaitatu
maite,maitemindu,0.560207466,mnite,maitemindb
maite,maitale,0.544448871,mrite,caitale
maite,maiz,0.538718799,maitj,macz
barkatu,barka,0.79311125,warkatu,backa
barkatu,markatu,0.722764748,bmrkatu,markatt
barkatu,aparkatu,0.646551763,bareatu,mparkatu
barkatu,barkadazu,0.631064751,barkate,barkaiazu
barkatu,besarkatu,0.628641332,barkrtu,besarkabu
kaixo,kai,0.609934675,kaaxo,kji
kaixo,aupa,0.579841814,kaixw,auph
kaixo,gizagaixo,0.550194349,kaioo,gitagaixo
kaixo,iepa,0.54939045,kaoxo,iepb
kaixo,epa,0.545657589,paixo,eqa
pentsatu,pentsa,0.806358461,pintsatu,pentst
pentsatu,pentsakor,0.773421947,hentsatu,hentsakor
pentsatu,pentsaera,0.747674138,penvsatu,pyntsaera
pentsatu,pentsakera,0.713152093,pkntsatu,puntsakera
pentsatu,pentsio,0.637588635,pontsatu,pentwio
bizitza,ezkonbizitza,0.713884781,bizitzo,ezkonbizxtza
bizitza,etxebizitza,0.671634856,bzzitza,stxebizitza
bizitza,bizitu,0.66716369,bizitza,bizmtu
bizitza,bizipen,0.596282875,bizitzl,bizipen
bizitza,bizimodu,0.517037646,bizitzt,oizimodu
ginen,ginela,0.630698266,ginem,gsnela
ginen,zinen,0.516652659,gihen,zindn
ginen,gintezkeen,0.470742706,giben,gintezkebn
ginen,gintezke,0.45853534,ginec,rintezke
ginen,gintuzun,0.431317201,gisen,gkntuzun
ondoren,ondorengo,0.783550908,andoren,oddorengo
ondoren,ondora,0.665559992,ondorex,ondoja
ondoren,ondorio,0.616038775,osdoren,ondozio
ondoren,gondor,0.592358302,ondohen,gondoñ
ondoren,ondorioztatu,0.527681281,ondoreq,ondoriodtatu
nau,nauela,0.614238694,nlu,nakela
nau,nauen,0.608396852,nap,nanen
nau,nauten,0.587456269,nyu,nautew
nau,naute,0.586374457,nlu,nuute
nau,naun,0.556768118,nhu,nain
nion,zenion,0.574835658,nioa,zenhon
nion,niola,0.543084964,nron,nioly
nion,zion,0.520657319,nihn,zioe
nion,niokeen,0.47207769,niot,eiokeen
nion,niolako,0.447693682,ninn,njolako
eskatu,freskatu,0.755610632,eskatz,frzskatu
eskatu,kliskatu,0.653125885,eakatu,kliskgtu
eskatu,ahoskatu,0.628330276,esjatu,ahoskaju
eskatu,eska,0.62480901,eskatc,esra
eskatu,eskas,0.602837501,gskatu,eskls
urte,urtemuga,0.619935926,urge,ustemuga
urte,urtebete,0.602595434,udte,urtebece
urte,urtero,0.555429319,uree,urters
urte,ikasturte,0.506533339,urtd,ikasturae
urte,urtaro,0.463109614,urte,urcaro
lehen,lehengo,0.769819985,lehzn,lehengn
lehen,lehena,0.755704002,yehen,lehena
lehen,lehengora,0.71245724,leheq,lehengori
lehen,lehenbailehen,0.708830311,jehen,lehenbaiaehen
lehen,lehengusu,0.68316869,yehen,lehengnsu
benetan,benetako,0.574861192,benetrn,benetako
benetan,hormetan,0.344498758,bhnetan,horjetan
benetan,horrelakoetan,0.333602486,benltan,horreeakoetan
benetan,berrietan,0.331634313,bewetan,bebrietan
benetan,egiazki,0.3238522,benftan,egipzki
ibili,ibiltari,0.568394178,ibilm,kbiltari
ibili,kili,0.452236377,ibils,kill
ibili,ibilgailu,0.449265899,ixili,wbilgailu
ibili,sybil,0.447198998,ijili,sybih
ibili,lili,0.44664666,ioili,lilf
zain,zai,0.572400611,zjin,zji
zain,lorezain,0.5344374,zein,lorezavn
zain,putazain,0.533919553,fain,putxzain
zain,atezain,0.529195558,zawn,atezsin
zain,zaintzan,0.513627487,main,zainczan
zaitu,zaituen,0.718615853,zaitd,zaituen
zaitu,bazaitu,0.642651843,zaitl,baaaitu
zaitu,zaituztegu,0.618301332,zaxtu,zyituztegu
zaitu,zaituzten,0.609376987,zaihu,zaituzpen
zaitu,aitu,0.579783397,zritu,aktu
azken,udazken,0.782996722,amken,sdazken
azken,azkeneko,0.701763158,azcen,azkeneky
azken,azkenengo,0.67631148,ezken,pzkenengo
azken,azkenik,0.673008927,azken,azkdnik
azken,azkenekoz,0.667304229,azsen,azkenikoz
egia,alegia,0.555981785,egia,aleiia
egia,logia,0.543075889,egka,logka
egia,egiazki,0.529490629,lgia,egwazki
egia,magia,0.506473099,edia,masia
egia,estrategia,0.498800167,ygia,estritegia
prest,prestu,0.780175521,crest,urestu
prest,prestatu,0.673937687,nrest,presgatu
prest,presa,0.606274536,preut,prvsa
prest,preso,0.60242305,erest,pfeso
prest,prestakuntza,0.552508981,prpst,prestakhntza
lortu,portu,0.500237377,ñortu,porku
lortu,lorpen,0.449815018,lovtu,lrrpen
lortu,lore,0.445141025,xortu,yore
lortu,sortu,0.438908391,lorth,sortr
lortu,basamortu,0.420775311,lorau,ñasamortu
zuri,zuritu,0.574418739,zhri,quritu
zuri,zuriek,0.509228881,zurt,guriek
zuri,zur,0.507870182,zurs,eur
zuri,euri,0.48343482,uuri,ehri
zuri,zauri,0.398544158,zurl,zanri
geratu,esajeratu,0.620501693,geraty,escjeratu
geratu,azeleratu,0.617989325,geratb,azeferatu
geratu,operatu,0.601880062,gerapu,opdratu
geratu,aireratu,0.59624103,reratu,aireratg
geratu,urperatu,0.572802759,geraiu,urperitu
bota,botagura,0.687466725,botp,botaggra
bota,hubota,0.656211999,botq,hubopa
bota,robota,0.582857023,both,robots
bota,bote,0.527633463,buta,lote
bota,boto,0.502588656,iota,botg
aukera,aukeratu,0.683061025,aukeia,aukeratv
aukera,tankera,0.523538179,aukerb,tankeri
aukera,ahoskera,0.48055417,oukera,ahomkera
aukera,janzkera,0.468539647,aukeca,janzktra
aukera,saiakera,0.453466534,aukerd,saiakerj
agian,dian,0.464930107,agian,diaw
agian,beharbada,0.403666024,aaian,beharbyda
agian,abian,0.398188696,agiaw,abwan
agian,agirre,0.379867383,agiaz,agirhe
agian,ino,0.367076731,agiam,nno
inor,inora,0.596721852,inom,inorr
inor,inon,0.543486547,inos,pnon
inor,inola,0.523437425,inrr,icola
inor,inolaz,0.458519568,inpr,intlaz
inor,inongo,0.438704355,inoñ,znongo
omen,eromen,0.5416062,omeq,eromon
omen,helmen,0.419645278,omun,hedmen
omen,samen,0.401393761,omkn,snmen
omen,tommen,0.400226478,omex,tomgen
omen,armen,0.354065541,onen,urmen
dakizu,dakizunez,0.724465005,datizu,gakizunez
dakizu,dakizunean,0.65292645,dagizu,dakizuneaw
dakizu,mukizu,0.517210009,dskizu,mukitu
dakizu,dakioke,0.480244193,dwkizu,dakioye
dakizu,asmakizun,0.466569541,dukizu,asmfkizun
nituen,genituen,0.702328411,nituyn,aenituen
nituen,zenituen,0.691273461,nituun,zenitueq
nituen,nituela,0.600531882,niruen,nitdela
nituen,nituelako,0.568992185,yituen,nituelaki
nituen,dituen,0.550972516,nrtuen,dftuen
pixka,pixkanaka,0.676776683,puxka,piikanaka
pixka,piska,0.59717002,pixra,pissa
pixka,pizka,0.580915105,kixka,pirka
pixka,pittin,0.542176688,piwka,pittgn
pixka,koxka,0.526193653,pixkc,kohka
iritsi,jeitsi,0.630510524,irissi,jeitsv
iritsi,jaitsi,0.544480154,uritsi,jaitvi
iritsi,iritzi,0.49257092,iriisi,iritzi
iritsi,eraitsi,0.468882534,irgtsi,éraitsi
iritsi,hel,0.463956056,irxtsi,hsl
ala,kala,0.579892842,aya,kala
ala,pala,0.552860077,aña,oala
ala,alai,0.491389136,dla,nlai
ala,makala,0.4720641,bla,makaqa
ala,noala,0.465600197,aba,yoala
sekula,sekulako,0.641564066,sakula,sekulakj
sekula,drakula,0.543281896,sekupa,dgakula
sekula,inoiz,0.491723914,sekuoa,tnoiz
sekula,paula,0.386758753,senula,pauwa
sekula,pelikula,0.381570979,sekxla,pelikgla
denbora,denboraldi,0.763447686,benbora,denbopaldi
